2022/10/11,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/12,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/13,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/14,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/17,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/18,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/19,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/20,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/21,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/24,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/25,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/26,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/27,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/28,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/10/31,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/1,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/2,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/3,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/4,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/7,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/8,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/9,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/10,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/11,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/14,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/15,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/16,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/17,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/18,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/21,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/22,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/23,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/24,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/25,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/28,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/29,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/11/30,1.0445988796414774,0.3457735473344084,1.5307092351815494
2022/12/1,1.0445988796414774,0.3457735473344084,1.5307092351815494
